county_name,fips_code,state_name,avgCasePerCapita,count
Polk County,41053,Oregon,152.454136699507,812
Polk County,47139,Tennessee,236.230475369458,812
Polk County,48373,Texas,129.606160098522,812
Polk County,55095,Wisconsin,241.264917487685,812
Ponce Municipio,72113,Puerto Rico,110.159578817734,812
Pondera County,30073,Montana,143.862199507389,812
Pontotoc County,28115,Mississippi,274.140501231527,812
Pontotoc County,40123,Oklahoma,268.630157635468,812
Pope County,5115,Arkansas,247.022339901478,812
Pope County,17151,Illinois,157.117736453202,812
Pope County,27121,Minnesota,222.274841133005,812
Poquoson City,51735,Virginia,150.802103448276,812
Portage County,39133,Ohio,181.057221674877,812
Portage County,55097,Wisconsin,218.365850985222,812
Porter County,18127,Indiana,190.412608374384,812
Portsmouth City,51740,Virginia,190.255407635468,812
Posey County,18129,Indiana,217.724604679803,812
Pottawatomie County,20149,Kansas,198.661591133005,812
Pottawatomie County,40125,Oklahoma,243.870951970443,812
Pottawattamie County,19155,Iowa,224.077266009852,812
Potter County,42105,Pennsylvania,160.711080049261,812
Potter County,46107,South Dakota,208.667480295567,812
Potter County,48375,Texas,261.904171182266,812
Powder River County,30075,Montana,74.2430628078818,812
Powell County,21197,Kentucky,324.208790640394,812
Powell County,30077,Montana,215.454674876847,812
Power County,16077,Idaho,147.20282635468,812
Poweshiek County,19157,Iowa,159.864227832512,812
Powhatan County,51145,Virginia,144.940740147783,812
Prairie County,5117,Arkansas,192.626600985222,812
Prairie County,30079,Montana,124.410535714286,812
Pratt County,20151,Kansas,169.005732758621,812
Preble County,39135,Ohio,197.504646551724,812
Prentiss County,28117,Mississippi,277.194051724138,812
Presidio County,48377,Texas,105.499115763547,812
Presque Isle County,26141,Michigan,133.15789408867,812
Preston County,54077,West Virginia,235.567483990148,812
Price County,55099,Wisconsin,204.039996305419,812
Prince Edward County,51147,Virginia,183.648879310345,812
Prince George's County,24033,Maryland,84.3012426108374,812
Prince George County,51149,Virginia,189.649965517241,812
Prince of Wales-Hyder Census Area,2198,Alaska,177.095304187192,812
Prince William County,51153,Virginia,174.199272167488,812
Providence County,44007,Rhode Island,298.185485221675,812
Prowers County,8099,Colorado,173.882890394089,812
Pueblo County,8101,Colorado,235.069695812808,812
Pulaski County,5119,Arkansas,226.615375615764,812
Pulaski County,13235,Georgia,150.023596059113,812
Pulaski County,17153,Illinois,247.090275862069,812
Pulaski County,18131,Indiana,201.163724137931,812
Pulaski County,21199,Kentucky,238.722438423645,812
Pulaski County,29169,Missouri,143.587251231527,812
Pulaski County,51155,Virginia,179.924480295567,812
Pushmataha County,40127,Oklahoma,196.627016009852,812
Putnam County,12107,Florida,203.095123152709,812
Putnam County,13237,Georgia,170.628775862069,812
Putnam County,17155,Illinois,140.040862068966,812
Putnam County,18133,Indiana,211.938280788177,812
Putnam County,29171,Missouri,147.017486453202,812
Putnam County,36079,New York,208.086983990148,812
Putnam County,39137,Ohio,212.990454433498,812
Putnam County,47141,Tennessee,269.000681034483,812
Putnam County,54079,West Virginia,253.332410098522,812
Quay County,35037,New Mexico,191.227681034483,812
Quebradillas Municipio,72115,Puerto Rico,130.681150246305,812
Queen Anne's County,24035,Maryland,52.638328817734,812
Queens County,36081,New York,245.90042364532,812
Quitman County,13239,Georgia,91.4940504926108,812
Quitman County,28119,Mississippi,172.254219211823,812
Rabun County,13241,Georgia,176.870802955665,812
Racine County,55101,Wisconsin,247.265233990148,812
Radford City,51750,Virginia,228.422009852217,812
Rains County,48379,Texas,114.846764778325,812
Raleigh County,54081,West Virginia,266.050525862069,812
Ralls County,29173,Missouri,193.563238916256,812
Ramsey County,27123,Minnesota,194.366833743842,812
Ramsey County,38071,North Dakota,261.775678571429,812
Randall County,48381,Texas,170.502559113301,812
Randolph County,1111,Alabama,188.252007389163,812
Randolph County,5121,Arkansas,242.691334975369,812
Randolph County,13243,Georgia,159.891378078818,812
Randolph County,17157,Illinois,281.664059113301,812
Randolph County,18135,Indiana,201.223495073892,812
Randolph County,29175,Missouri,205.713980295567,812
Randolph County,37151,North Carolina,212.719098522168,812
Randolph County,54083,West Virginia,278.931528325123,812
Rankin County,28121,Mississippi,202.722,812
Ransom County,38073,North Dakota,214.986198275862,812
Río Grande Municipio,72119,Puerto Rico,123.309091133005,812
Rapides Parish,22079,Louisiana,205.464439655172,812
Rappahannock County,51157,Virginia,94.8292389162562,812
Ravalli County,30081,Montana,136.812928571429,812
Rawlins County,20153,Kansas,199.721565270936,812
Ray County,29177,Missouri,188.270951970443,812
Reagan County,48383,Texas,163.6276908867,812
Real County,48385,Texas,167.997151477833,812
Red Lake County,27125,Minnesota,164.456717980296,812
Red River County,48387,Texas,151.546564039409,812
Red River Parish,22081,Louisiana,183.226488916256,812
Red Willow County,31145,Nebraska,92.1693091133005,812
Redwood County,27127,Minnesota,214.230485221675,812
Reeves County,48389,Texas,243.568862068966,812
Refugio County,48391,Texas,198.855823891626,812
Reno County,20155,Kansas,257.004146551724,812
Rensselaer County,36083,New York,171.411581280788,812
Renville County,27129,Minnesota,214.789247536946,812
Renville County,38075,North Dakota,144.957153940887,812
Republic County,20157,Kansas,223.778770935961,812
Reynolds County,29179,Missouri,139.376657635468,812
Rhea County,47143,Tennessee,257.370514778325,812
Rice County,20159,Kansas,225.502330049261,812
Rice County,27131,Minnesota,229.983619458128,812
Rich County,49033,Utah,53.268631773399,812
Richardson County,31147,Nebraska,67.8631699507389,812
Richland County,17159,Illinois,280.457610837438,812
Richland County,30083,Montana,197.593823891626,812
Richland County,38077,North Dakota,210.10640270936,812
Richland County,39139,Ohio,224.109167487685,812
Richland County,45079,South Carolina,253.418048029557,812
Richland County,55103,Wisconsin,184.871825123153,812
Richland Parish,22083,Louisiana,259.151944581281,812
Richmond City,51760,Virginia,166.666810344828,812
Richmond County,13245,Georgia,212.903291871921,812
Richmond County,36085,New York,301.032157635468,812
Richmond County,37153,North Carolina,245.283487684729,812
Richmond County,51159,Virginia,232.069766009852,812
Riley County,20161,Kansas,156.223697044335,812
Rincón Municipio,72117,Puerto Rico,113.863956896552,812
Ringgold County,19159,Iowa,163.742262315271,812
Rio Arriba County,35039,New Mexico,214.673214285714,812
Rio Blanco County,8103,Colorado,212.868823891626,812
Rio Grande County,8105,Colorado,201.152016009852,812
Ripley County,18137,Indiana,248.401155172414,812
Ripley County,29181,Missouri,164.608310344828,812
Ritchie County,54085,West Virginia,209.323511083744,812
Riverside County,6065,California,216.089667487685,812
Roane County,47145,Tennessee,253.436389162562,812
Roane County,54087,West Virginia,188.642807881773,812
Roanoke City,51770,Virginia,184.28747044335,812
Roanoke County,51161,Virginia,192.527284482759,812
Roberts County,46109,South Dakota,184.823841133005,812
Roberts County,48393,Texas,21.1984137931035,812
Robertson County,21201,Kentucky,205.059791871921,812
Robertson County,47147,Tennessee,258.205194581281,812
Robertson County,48395,Texas,221.370466748769,812
Robeson County,37155,North Carolina,266.397338669951,812
Rock County,27133,Minnesota,200.851939655172,812
Rock County,31149,Nebraska,14.2483275862069,812
Rock County,55105,Wisconsin,226.461262315271,812
Rock Island County,17161,Illinois,200.989993842365,812
Rockbridge County,51163,Virginia,119.295495073892,812
Rockcastle County,21203,Kentucky,255.614710591133,812
Rockdale County,13247,Georgia,174.857466748768,812
Rockingham County,33015,New Hampshire,185.995488916256,812
Rockingham County,37157,North Carolina,207.411007389163,812
Rockingham County,51165,Virginia,151.671619458128,812
Rockland County,36087,New York,245.263604679803,812
Rockwall County,48397,Texas,217.876373152709,812
Roger Mills County,40129,Oklahoma,165.463874384236,812
Rogers County,40131,Oklahoma,236.407523399015,812
Rolette County,38079,North Dakota,361.057403940887,812
Rooks County,20163,Kansas,216.268168719212,812
Roosevelt County,30085,Montana,243.664201970443,812
Roosevelt County,35041,New Mexico,225.302865763547,812
Roscommon County,26143,Michigan,160.58202955665,812
Roseau County,27135,Minnesota,248.092006157636,812
Rosebud County,30087,Montana,241.096523399015,812
Ross County,39141,Ohio,215.36060591133,812
Routt County,8107,Colorado,211.037963054187,812
Rowan County,21205,Kentucky,230.893715517241,812
Rowan County,37159,North Carolina,249.344176108374,812
Runnels County,48399,Texas,180.04964408867,812
Rush County,18139,Indiana,241.054316502463,812
Rush County,20165,Kansas,187.244061576355,812
Rusk County,48401,Texas,169.70788546798,812
Rusk County,55107,Wisconsin,197.879928571429,812
Russell County,1113,Alabama,148.853697044335,812
Russell County,20167,Kansas,221.98384729064,812
Russell County,21207,Kentucky,303.226525862069,812
Russell County,51167,Virginia,218.766756157635,812
Rutherford County,37161,North Carolina,223.987681034483,812
Rutherford County,47149,Tennessee,248.112938423645,812
Rutland County,50021,Vermont,184.249708128079,812
Sabana Grande Municipio,72121,Puerto Rico,72.761710591133,812
Sabine County,48403,Texas,86.0386785714286,812
Sabine Parish,22085,Louisiana,212.737982758621,812
Sac County,19161,Iowa,200.191177339901,812
Sacramento County,6067,California,168.766001231527,812
Sagadahoc County,23023,Maine,119.931014778325,812
Saginaw County,26145,Michigan,222.488467980296,812
Saguache County,8109,Colorado,119.001907635468,812
Salem City,51775,Virginia,189.224208128079,812
Salem County,34033,New Jersey,197.683912561576,812
Salinas Municipio,72123,Puerto Rico,89.3728645320197,812
Saline County,5125,Arkansas,216.855252463054,812
Saline County,17165,Illinois,286.290305418719,812
Saline County,20169,Kansas,223.445911330049,812
Saline County,29195,Missouri,234.163834975369,812
Saline County,31151,Nebraska,119.663506157635,812
Salt Lake County,49035,Utah,253.756112068966,812
Saluda County,45081,South Carolina,163.160958128079,812
Sampson County,37163,North Carolina,254.014721674877,812
San Augustine County,48405,Texas,87.8530086206897,812
San Benito County,6069,California,183.336911330049,812
San Bernardino County,6071,California,232.108620689655,812
San Diego County,6073,California,208.018078817734,812
San Francisco County,6075,California,131.27740270936,812
San Germán Municipio,72125,Puerto Rico,88.3503830049261,812
San Jacinto County,48407,Texas,161.623252463054,812
San Joaquin County,6077,California,198.723415024631,812
San Juan County,8111,Colorado,92.8720295566503,812
San Juan County,35045,New Mexico,283.147517241379,812
San Juan County,49037,Utah,215.798806650246,812
San Juan County,53055,Washington,49.8648866995074,812
San Juan Municipio,72127,Puerto Rico,151.039102216749,812
San Lorenzo Municipio,72129,Puerto Rico,117.390136699507,812
San Luis Obispo County,6079,California,171.64454679803,812
San Mateo County,6081,California,144.435624384236,812
San Miguel County,8113,Colorado,215.001527093596,812
San Miguel County,35047,New Mexico,180.338325123153,812
San Patricio County,48409,Texas,142.043637931035,812
San Saba County,48411,Texas,157.301919950739,812
San Sebastián Municipio,72131,Puerto Rico,129.572421182266,812
Sanborn County,46111,South Dakota,151.313901477833,812
Sanders County,30089,Montana,140.558599753695,812
Sandoval County,35043,New Mexico,196.624908866995,812
Sandusky County,39143,Ohio,203.137378078818,812
Sangamon County,17167,Illinois,242.984167487685,812
Sanilac County,26151,Michigan,178.65368226601,812
Sanpete County,49039,Utah,231.342716748769,812
Santa Barbara County,6083,California,174.841089901478,812
Santa Clara County,6085,California,145.874275862069,812
Santa Cruz County,4023,Arizona,307.426225369458,812
Santa Cruz County,6087,California,156.620065270936,812
Santa Fe County,35049,New Mexico,162.341612068966,812
Santa Isabel Municipio,72133,Puerto Rico,86.7858916256158,812
Santa Rosa County,12113,Florida,227.25653817734,812
Sarasota County,12115,Florida,181.032272167488,812
Saratoga County,36091,New York,173.715591133005,812
Sargent County,38081,North Dakota,199.072662561576,812
Sarpy County,31153,Nebraska,105.684655172414,812
Sauk County,55111,Wisconsin,211.201108374384,812
Saunders County,31155,Nebraska,99.4558879310345,812
Sawyer County,55113,Wisconsin,231.378044334975,812
Schenectady County,36093,New York,183.489195812808,812
Schleicher County,48413,Texas,109.792421182266,812
Schley County,13249,Georgia,158.690613300493,812
Schoharie County,36095,New York,136.401976600985,812
Schoolcraft County,26153,Michigan,173.013262315271,812
Schuyler County,17169,Illinois,232.003108374384,812
Schuyler County,29197,Missouri,103.25272044335,812
Schuyler County,36097,New York,164.690048029557,812
Schuylkill County,42107,Pennsylvania,209.878572660099,812
Scioto County,39145,Ohio,235.665261083744,812
Scotland County,29199,Missouri,96.4972426108374,812
Scotland County,37165,North Carolina,246.492887931035,812
Scott County,5127,Arkansas,179.979525862069,812
Scott County,17171,Illinois,188.124400246305,812
Scott County,18143,Indiana,279.460088669951,812
Scott County,19163,Iowa,204.361300492611,812
Scott County,20171,Kansas,198.785830049261,812
Scott County,21209,Kentucky,254.808842364532,812
Scott County,27139,Minnesota,232.042426108374,812
Scott County,28123,Mississippi,197.257166256158,812
Scott County,29201,Missouri,248.016943349754,812
Scott County,47151,Tennessee,350.232955665025,812
Scott County,51169,Virginia,224.970977832512,812
Scotts Bluff County,31157,Nebraska,101.252293103448,812
Screven County,13251,Georgia,149.157094827586,812
Scurry County,48415,Texas,251.923719211823,812
Searcy County,5129,Arkansas,213.739731527094,812
Sebastian County,5131,Arkansas,220.329354679803,812
Sedgwick County,8115,Colorado,114.551778325123,812
Sedgwick County,20173,Kansas,241.416944581281,812
Seminole County,12117,Florida,189.682562807882,812
Seminole County,13253,Georgia,204.138165024631,812
Seminole County,40133,Oklahoma,213.610922413793,812
Seneca County,36099,New York,149.201743842365,812
Seneca County,39147,Ohio,197.578214285714,812
Sequatchie County,47153,Tennessee,235.634254926108,812
Sequoyah County,40135,Oklahoma,218.874583743842,812
Sevier County,5133,Arkansas,295.821374384236,812
Sevier County,47155,Tennessee,265.320456896552,812
Sevier County,49041,Utah,211.774801724138,812
Seward County,20175,Kansas,275.449876847291,812
Seward County,31159,Nebraska,84.0992512315271,812
Shackelford County,48417,Texas,122.58692364532,812
Shannon County,29203,Missouri,152.922916256158,812
Sharkey County,28125,Mississippi,156.384850985222,812
Sharp County,5135,Arkansas,221.176386699507,812
Shasta County,6089,California,175.788746305419,812
Shawano County,55115,Wisconsin,242.917899014778,812
Shawnee County,20177,Kansas,234.626176108374,812
Sheboygan County,55117,Wisconsin,242.214862068966,812
Shelby County,1117,Alabama,240.048277093596,812
Shelby County,17173,Illinois,243.072043103448,812
Shelby County,18145,Indiana,260.809874384237,812
Shelby County,19165,Iowa,194.029486453202,812
Shelby County,21211,Kentucky,232.363318965517,812
Shelby County,29205,Missouri,199.453390394089,812
Shelby County,39149,Ohio,193.992759852217,812
Shelby County,47157,Tennessee,216.531525862069,812
Shelby County,48419,Texas,147.56981773399,812
Shenandoah County,51171,Virginia,212.024475369458,812
Sherburne County,27141,Minnesota,241.081062807882,812
Sheridan County,20179,Kansas,229.74503817734,812
Sheridan County,30091,Montana,127.953769704434,812
Sheridan County,31161,Nebraska,71.6004125615764,812
Sheridan County,38083,North Dakota,88.688683497537,812
Sheridan County,56033,Wyoming,224.801672413793,812
Sherman County,20181,Kansas,191.191626847291,812
Sherman County,31163,Nebraska,31.1472475369458,812
Sherman County,41055,Oregon,71.4700911330049,812
Sherman County,48421,Texas,64.9180270935961,812
Shiawassee County,26155,Michigan,223.888381773399,812
Shoshone County,16079,Idaho,176.411794334975,812
Sibley County,27143,Minnesota,197.268012315271,812
Sierra County,6091,California,41.6383189655172,812
Sierra County,35051,New Mexico,150.702596059113,812
Silver Bow County,30093,Montana,206.349118226601,812
Simpson County,21213,Kentucky,254.295868226601,812
Simpson County,28127,Mississippi,223.299153940887,812
Sioux County,19167,Iowa,195.648678571429,812
Sioux County,31165,Nebraska,0,812
Sioux County,38085,North Dakota,238.415518472906,812
Siskiyou County,6093,California,140.613401477833,812
Sitka City and Borough,2220,Alaska,219.450492610837,812
Skagit County,53057,Washington,147.184676108374,812
Skagway Municipality,2230,Alaska,14.7824950738916,812
Skamania County,53059,Washington,93.2283066502463,812
Slope County,38087,North Dakota,0,812
Smith County,20183,Kansas,117.137716748768,812
Smith County,28129,Mississippi,216.747626847291,812
Smith County,47159,Tennessee,259.031879310345,812
Smith County,48423,Texas,168.103935960591,812
Smyth County,51173,Virginia,248.567683497537,812
Snohomish County,53061,Washington,158.809147783251,812
Snyder County,42109,Pennsylvania,170.327891625616,812
Socorro County,35053,New Mexico,188.841068965517,812
Solano County,6095,California,168.301072660099,812
Somerset County,23025,Maine,164.193842364532,812
Somerset County,24039,Maryland,88.7732278325123,812
Somerset County,34035,New Jersey,178.360167487685,812
Somerset County,42111,Pennsylvania,218.471259852217,812
Somervell County,48425,Texas,185.64649137931,812
Sonoma County,6097,California,150.057736453202,812
Southampton County,51175,Virginia,156.261667487685,812
Southeast Fairbanks Census Area,2240,Alaska,233.280871921182,812
Spalding County,13255,Georgia,203.959051724138,812
Spartanburg County,45083,South Carolina,255.637800492611,812
Spencer County,18147,Indiana,216.569477832512,812
Spencer County,21215,Kentucky,230.185027093596,812
Spink County,46115,South Dakota,174.221684729064,812
Spokane County,53063,Washington,204.416116995074,812
Spotsylvania County,51177,Virginia,169.669828817734,812
St. Bernard Parish,22087,Louisiana,194.858844827586,812
St. Charles County,29183,Missouri,201.162598522168,812
St. Charles Parish,22089,Louisiana,213.035642857143,812
St. Clair County,1115,Alabama,242.925028325123,812
St. Clair County,17163,Illinois,211.057767241379,812
St. Clair County,26147,Michigan,219.502939655172,812
St. Clair County,29185,Missouri,180.790842364532,812
St. Croix County,55109,Wisconsin,234.18393226601,812
St. Francis County,5123,Arkansas,243.349030788177,812
St. Francois County,29187,Missouri,244.141549261084,812
St. Helena Parish,22091,Louisiana,136.899825123153,812
St. James Parish,22093,Louisiana,217.140146551724,812
St. John the Baptist Parish,22095,Louisiana,200.968024630542,812
St. Johns County,12109,Florida,204.372785714286,812
St. Joseph County,18141,Indiana,223.937080049261,812
St. Joseph County,26149,Michigan,192.803350985222,812
St. Landry Parish,22097,Louisiana,220.83781773399,812
St. Lawrence County,36089,New York,170.288868226601,812
St. Louis City,29510,Missouri,161.329406403941,812
St. Louis County,27137,Minnesota,203.238778325123,812
St. Louis County,29189,Missouri,191.605163793103,812
St. Lucie County,12111,Florida,195.217759852217,812
St. Martin Parish,22099,Louisiana,197.538481527094,812
St. Mary's County,24037,Maryland,49.5236490147783,812
St. Mary Parish,22101,Louisiana,207.783365763547,812
St. Tammany Parish,22103,Louisiana,225.842030788177,812
Stafford County,20185,Kansas,203.753165024631,812
Stafford County,51179,Virginia,170.566852216749,812
Stanislaus County,6099,California,210.801890394089,812
Stanley County,46117,South Dakota,122.755189655172,812
Stanly County,37167,North Carolina,265.655028325123,812
Stanton County,20187,Kansas,89.1414285714286,812
Stanton County,31167,Nebraska,41.0023657635468,812
Stark County,17175,Illinois,216.958102216749,812
Stark County,38089,North Dakota,316.057667487685,812
Stark County,39151,Ohio,185.490035714286,812
Starke County,18149,Indiana,173.061815270936,812
Starr County,48427,Texas,264.292530788177,812
Staunton City,51790,Virginia,191.580198275862,812
Ste. Genevieve County,29186,Missouri,169.051081280788,812
Stearns County,27145,Minnesota,271.496383004926,812
Steele County,27147,Minnesota,242.13524137931,812
Steele County,38091,North Dakota,95.2641798029557,812
Stephens County,13257,Georgia,204.435873152709,812
Stephens County,40137,Oklahoma,217.197836206897,812
Stephens County,48429,Texas,152.435337438424,812
Stephenson County,17177,Illinois,220.968054187192,812
Sterling County,48431,Texas,86.9986514778325,812
Steuben County,18151,Indiana,237.864786945813,812
Steuben County,36101,New York,179.304119458128,812
Stevens County,20189,Kansas,205.800862068966,812
Stevens County,27149,Minnesota,220.318371921182,812
Stevens County,53065,Washington,151.897197044335,812
Stewart County,13259,Georgia,307.407482758621,812
Stewart County,47161,Tennessee,195.841092364532,812
Stillwater County,30095,Montana,122.501314039409,812
Stoddard County,29207,Missouri,177.556301724138,812
Stokes County,37169,North Carolina,211.140528325123,812
Stone County,5137,Arkansas,191.986685960591,812
Stone County,28131,Mississippi,247.319596059113,812
Stone County,29209,Missouri,154.707892857143,812
Stonewall County,48433,Texas,129.812080049261,812
Storey County,32029,Nevada,4.39084236453202,812
Story County,19169,Iowa,174.962935960591,812
Strafford County,33017,New Hampshire,192.198889162562,812
Stutsman County,38093,North Dakota,288.419113300493,812
Sublette County,56035,Wyoming,155.935807881773,812
Suffolk City,51800,Virginia,174.59824137931,812
Suffolk County,25025,Massachusetts,227.51663546798,812
Suffolk County,36103,New York,249.72452955665,812
Sullivan County,18153,Indiana,211.913942118227,812
Sullivan County,29211,Missouri,217.120137931034,812
Sullivan County,33019,New Hampshire,182.653955665025,812
Sullivan County,36105,New York,210.047931034483,812
Sullivan County,42113,Pennsylvania,129.852429802956,812
Sullivan County,47163,Tennessee,248.957471674877,812
Sully County,46119,South Dakota,47.6320295566503,812
Summers County,54089,West Virginia,182.530089901478,812
Summit County,8117,Colorado,269.62465270936,812
Summit County,39153,Ohio,178.772246305419,812
Summit County,49043,Utah,275.541219211823,812
Sumner County,20191,Kansas,210.318507389163,812
Sumner County,47165,Tennessee,239.384934729064,812
Sumter County,1119,Alabama,164.368841133005,812
Sumter County,12119,Florida,142.050641625616,812
Sumter County,13261,Georgia,195.624433497537,812
Sumter County,45085,South Carolina,224.540407635468,812
Sunflower County,28133,Mississippi,193.596482758621,812
Surry County,37171,North Carolina,251.867490147783,812
Surry County,51181,Virginia,116.345018472906,812
Susquehanna County,42115,Pennsylvania,164.711556650246,812
Sussex County,10005,Delaware,226.155103448276,812
Sussex County,34037,New Jersey,208.477221674877,812
Sussex County,51183,Virginia,173.047294334975,812
Sutter County,6101,California,201.221848522167,812
Sutton County,48435,Texas,155.212871921182,812
Suwannee County,12121,Florida,250.248123152709,812
Swain County,37173,North Carolina,204.244828817734,812
Sweet Grass County,30097,Montana,134.192629310345,812
Sweetwater County,56037,Wyoming,223.753294334975,812
Swift County,27151,Minnesota,199.707815270936,812
Swisher County,48437,Texas,241.427311576355,812
Switzerland County,18155,Indiana,170.65660591133,812
Talbot County,13263,Georgia,126.114794334975,812
Talbot County,24041,Maryland,51.1609802955665,812
Taliaferro County,13265,Georgia,68.2668226600985,812
Talladega County,1121,Alabama,239.95824137931,812
Tallahatchie County,28135,Mississippi,188.140304187192,812
Tallapoosa County,1123,Alabama,242.330199507389,812
Tama County,19171,Iowa,190.209330049261,812
Taney County,29213,Missouri,204.683445812808,812
Tangipahoa Parish,22105,Louisiana,210.751810344828,812
Taos County,35055,New Mexico,136.238346059113,812
Tarrant County,48439,Texas,231.485257389163,812
Tate County,28137,Mississippi,220.60167364532,812
Tattnall County,13267,Georgia,168.856458128079,812
Taylor County,12123,Florida,275.402086206897,812
Taylor County,13269,Georgia,189.305055418719,812
Taylor County,19173,Iowa,162.748290640394,812
Taylor County,21217,Kentucky,314.407623152709,812
Taylor County,48441,Texas,192.051282019704,812
Taylor County,54091,West Virginia,224.529633004926,812
Taylor County,55119,Wisconsin,198.032311576355,812
Tazewell County,17179,Illinois,239.207006157635,812
Tazewell County,51185,Virginia,215.601439655172,812
Tehama County,6103,California,193.745447044335,812
Telfair County,13271,Georgia,155.804496305419,812
Teller County,8119,Colorado,158.854775862069,812
Tensas Parish,22107,Louisiana,147.362709359606,812
Terrebonne Parish,22109,Louisiana,228.285322660099,812
Terrell County,13273,Georgia,185.977743842365,812
Terrell County,48443,Texas,42.8495320197044,812
Terry County,48445,Texas,187.728769704433,812
Teton County,16081,Idaho,182.680277093596,812
Teton County,30099,Montana,159.535533251232,812
Teton County,56039,Wyoming,362.939395320197,812
Texas County,29215,Missouri,157.303604679803,812
Texas County,40139,Oklahoma,253.072232758621,812
Thayer County,31169,Nebraska,72.0995726600985,812
Thomas County,13275,Georgia,225.806277093596,812
Thomas County,20193,Kansas,250.660192118227,812
Thomas County,31171,Nebraska,0,812
Throckmorton County,48447,Texas,77.5345209359606,812
Thurston County,31173,Nebraska,86.6194495073892,812
Thurston County,53067,Washington,138.932949507389,812
Tift County,13277,Georgia,243.04814408867,812
Tillamook County,41057,Oregon,113.063071428571,812
Tillman County,40141,Oklahoma,160.862899014778,812
Tioga County,36107,New York,191.056222906404,812
Tioga County,42117,Pennsylvania,168.589727832512,812
Tippah County,28139,Mississippi,281.978598522168,812
Tippecanoe County,18157,Indiana,220.363916256158,812
Tipton County,18159,Indiana,192.802116995074,812
Tipton County,47167,Tennessee,245.809599753695,812
Tishomingo County,28141,Mississippi,268.308081280788,812
Titus County,48449,Texas,223.506188423645,812
Toa Alta Municipio,72135,Puerto Rico,131.042006157635,812
Toa Baja Municipio,72137,Puerto Rico,134.990275862069,812
Todd County,21219,Kentucky,198.763331280788,812
Todd County,27153,Minnesota,232.179603448276,812
Todd County,46121,South Dakota,239.710310344828,812
Tolland County,9013,Connecticut,117.760716748768,812
Tom Green County,48451,Texas,295.694628078818,812
Tompkins County,36109,New York,159.773121921182,812
Tooele County,49045,Utah,254.73328817734,812
Toole County,30101,Montana,191.541996305419,812
Toombs County,13279,Georgia,223.602726600985,812
Torrance County,35057,New Mexico,140.07914408867,812
Towner County,38095,North Dakota,177.330903940887,812
Towns County,13281,Georgia,158.460506157635,812
Traill County,38097,North Dakota,216.727891625616,812
Transylvania County,37175,North Carolina,152.199348522168,812
Traverse County,27155,Minnesota,172.5800591133,812
Travis County,48453,Texas,158.9291908867,812
Treasure County,30103,Montana,25.8337586206897,812
Trego County,20195,Kansas,173.898833743842,812
Trempealeau County,55121,Wisconsin,241.798677339901,812
Treutlen County,13283,Georgia,183.488795566502,812
Trigg County,21221,Kentucky,228.123800492611,812
Trimble County,21223,Kentucky,206.151065270936,812
Trinity County,6105,California,92.8982733990148,812
Trinity County,48455,Texas,138.854684729064,812
Tripp County,46123,South Dakota,190.308415024631,812
Troup County,13285,Georgia,189.352442118227,812
Trousdale County,47169,Tennessee,309.256910098522,812
Trujillo Alto Municipio,72139,Puerto Rico,122.707736453202,812
Trumbull County,39155,Ohio,180.846748768473,812
Tucker County,54093,West Virginia,234.330467980296,812
Tulare County,6107,California,246.998070197044,812
Tulsa County,40143,Oklahoma,225.541616995074,812
Tunica County,28143,Mississippi,208.127091133005,812
Tuolumne County,6109,California,207.676357142857,812
Turner County,13287,Georgia,249.436306650246,812
Turner County,46125,South Dakota,182.143812807882,812
Tuscaloosa County,1125,Alabama,230.306237684729,812
Tuscarawas County,39157,Ohio,192.497481527094,812
Tuscola County,26157,Michigan,216.762464285714,812
Twiggs County,13289,Georgia,139.350634236453,812
Twin Falls County,16083,Idaho,238.235380541872,812
Tyler County,48457,Texas,129.164825123153,812
Tyler County,54095,West Virginia,206.984278325123,812
Tyrrell County,37177,North Carolina,169.089656403941,812
Uinta County,56041,Wyoming,236.551112068966,812
Uintah County,49047,Utah,40.4914556650246,812
Ulster County,36111,New York,154.844386699507,812
Umatilla County,41059,Oregon,246.847328817734,812
Unicoi County,47171,Tennessee,244.177475369458,812
Union County,5139,Arkansas,204.108389162562,812
Union County,12125,Florida,236.032588669951,812
Union County,13291,Georgia,166.5835,812
Union County,17181,Illinois,272.706368226601,812
Union County,18161,Indiana,223.068080049261,812
Union County,19175,Iowa,181.102189655172,812
Union County,21225,Kentucky,250.775577586207,812
Union County,28145,Mississippi,280.868517241379,812
Union County,34039,New Jersey,225.045155172414,812
Union County,35059,New Mexico,128.644378078818,812
Union County,37179,North Carolina,221.231647783251,812
Union County,39159,Ohio,226.732679802956,812
Union County,41061,Oregon,157.383969211823,812
Union County,42119,Pennsylvania,222.145291871921,812
Union County,45087,South Carolina,241.341599753695,812
Union County,46127,South Dakota,211.21168226601,812
Union County,47173,Tennessee,230.026406403941,812
Union Parish,22111,Louisiana,245.458649014778,812
Upshur County,48459,Texas,158.541458128079,812
Upshur County,54097,West Virginia,240.192604679803,812
Upson County,13293,Georgia,249.140908866995,812
Upton County,48461,Texas,165.180219211823,812
Utah County,49049,Utah,273.118772167488,812
Utuado Municipio,72141,Puerto Rico,94.3863645320197,812
Uvalde County,48463,Texas,337.317110837438,812
Val Verde County,48465,Texas,250.731633004926,812
Valdez-Cordova Census Area,2261,Alaska,263.154924876847,812
